events count, event value, event impact
2373,8567.0,0.02975032126045542
2374,1095.0,0.03292529917890484
2375,7806.0,0.023348285405001515
2376,8367.0,0.028022847520438026
2377,9970.0,0.0414108038604873
2378,6528.0,0.012568507443057594
2379,1554.0,0.029025582338566926
2380,2851.0,0.01816828860573678
2381,243.0,0.024773252239593868
2382,9603.0,0.03993356133558336
2383,2258.0,0.038256526686345466
2384,2736.0,0.051994275550034226
2385,865.0,0.019068160006595503
2386,5432.0,0.0347051461996494
2387,7291.0,0.03481533900129093
2388,6437.0,0.011806632220165711
2389,6140.0,0.009320604232785606
2390,9468.0,0.03702835031783518
2391,2696.0,0.019370756682392673
2392,8898.0,0.03224120247892552
2393,1923.0,0.025783919247360357
2394,5589.0,0.004703990307024799
2395,4399.0,0.00518724318969519
2396,8967.0,0.03275606668947724
2397,1712.0,0.027493087880442805
2398,5708.0,0.005681406147812436
2399,4142.0,0.00731229184240105
2400,9232.0,0.03489599799580188
2401,7907.0,0.023877207011524255
2402,8973.0,0.03267762394917206
2403,2941.0,0.017265303908076863
2404,6535.0,0.012473400034365058
2405,5483.0,0.003764690984972725
2406,5642.0,0.005075263911798726
2407,1164.0,0.03191440166058632
2408,8835.0,0.03145300379314357
2409,1103.0,0.03239127360811512
2410,2194.0,0.02337223654675319
2411,3891.0,0.009357637537076356
2412,2610.0,0.019915938718486174
2413,8354.0,0.02746064985500436
2414,1053.0,0.0327309857695256
2415,2023.0,0.024722341810893562
2416,583.0,0.036570810308432865
2417,1593.0,0.02823387976317921
2418,3808.0,0.009974449618903621
2419,3316.0,0.014018333820815522
2420,5391.0,0.0030721928964426493
2421,4163.0,0.007034560183734528
2422,7555.0,0.02087095263675723
2423,812.0,0.03457933426265679
2424,6422.0,0.011549406162644096
2425,7070.0,0.01686206767997087
2426,6717.0,0.013947013912706594
2427,4672.0,0.0028477005396329415
2428,6791.0,0.014536426559441838
2429,679.0,0.03558562172729227
2430,8712.0,0.030284237134105548
2431,6166.0,0.009393371928034217
2432,8939.0,0.032089679672920056
2433,5604.0,0.0047665178143749
2434,8531.0,0.028699708573955898
2435,9101.0,0.033326191111038087
2436,5385.0,0.002941650280045602
2437,6722.0,0.013852739741583828
2438,4670.0,0.002901301400421528
2439,3646.0,0.01124989166409633
2440,7791.0,0.022551154634101574
2441,1248.0,0.030781885112943722
2442,5965.0,0.007661986102259006
2443,354.0,0.03803398751679496
2444,9200.0,0.03401159749654239
2445,1740.0,0.026725657566947413
2446,5781.0,0.006163776889904449
2447,7.0,0.04079275290454755
2448,9216.0,0.0341066149257659
2449,8992.0,0.032247069050799076
2450,3166.0,0.015093513226922964
2451,1479.0,0.028777461700379224
2452,881.0,0.033615873659960424
2453,7451.0,0.019721069588994902
2454,1362.0,0.02968615176893769
2455,836.0,0.033936648151686725
2456,789.0,0.034301679633959616
2457,9019.0,0.032451035182054146
2458,3621.0,0.011325933202256501
2459,9962.0,0.04004811984098777
2460,6617.0,0.01292478366888376
2461,7570.0,0.020622164905232554
2462,7007.0,0.016049419000537603
2463,4370.0,0.00527377149653529
2464,141.0,0.03942903976311952
2465,4837.0,0.0014816186087463186
2466,2486.0,0.020462746546031394
2467,3647.0,0.011078150714601982
2468,5062.0,3.488539911539608E-4
2469,4113.0,0.007306871390419764
2470,8260.0,0.026140645942761158
2471,6809.0,0.014419341725175307
2472,7879.0,0.02302379698076392
2473,1327.0,0.02973898005745992
2474,3695.0,0.01066513141606514
2475,9628.0,0.03707942349396176
2476,4983.0,3.091068291621778E-4
2477,5003.0,1.4812674847259743E-4
2478,3859.0,0.009338157300649267
2479,5957.0,0.007517243092120829
2480,992.0,0.03234352615111473
2481,2554.0,0.019790714095951418
2482,9395.0,0.03511852896137336
2483,4851.0,0.0013589885539257466
2484,9322.0,0.034479705162785514
2485,8106.0,0.024700435686631352
2486,3123.0,0.015211385275208841
2487,8190.0,0.025346627723809256
2488,9205.0,0.03343694567139723
2489,3201.0,0.01458061396260472
2490,4255.0,0.006150395580712154
2491,9125.0,0.03274843579668382
2492,2915.0,0.016848612960855207
2493,7021.0,0.015923141465072625
2494,473.0,0.036308286480645414
2495,3809.0,0.00969089398074349
2496,6023.0,0.007965146630358914
2497,4828.0,0.0015634056546134638
2498,7267.0,0.01786385374743535
2499,956.0,0.03239010126170841
2500,6608.0,0.01261263684334879
2501,3816.0,0.009610387882184584
2502,2441.0,0.020538926668077644
2503,7915.0,0.022999219328544696
2504,1847.0,0.025243164444578615
2505,2054.0,0.023584724004417263
2506,1603.0,0.02715418331079337
2507,2250.0,0.022000826140264333
2508,3347.0,0.013276293196704357
2509,4392.0,0.004970806108075647
2510,8425.0,0.02704133340308836
2511,8006.0,0.023689273804382373
2512,370.0,0.03686034811946113
2513,4948.0,5.591010760884225E-4
2514,6390.0,0.010866238750713124
2515,369.0,0.03682353780792611
2516,5579.0,0.0044486645340845125
2517,6356.0,0.010595056416219377
2518,6139.0,0.00886878455864076
2519,8309.0,0.026020007752994023
2520,8165.0,0.024854684704495096
2521,854.0,0.032906941701847055
2522,5674.0,0.005169811181278661
2523,8643.0,0.02859987814351255
2524,4806.0,0.001695883631491576
2525,5897.0,0.006907602669165882
2526,3575.0,0.011398030054747032
2527,3665.0,0.010681220379066093
2528,2713.0,0.01817235050244169
2529,6194.0,0.009250988355277889
2530,6962.0,0.01528774176273284
2531,4687.0,0.002623357903466291
2532,8384.0,0.02645102877450814
2533,2946.0,0.016311877794201117
2534,5568.0,0.004298800960302439
2535,2307.0,0.021314518942778412
2536,2672.0,0.018436306017558156
2537,4263.0,0.005935390944879586
2538,9802.0,0.037537046683570406
2539,6121.0,0.008628437022477944
2540,8162.0,0.024617955906796368
2541,7398.0,0.018608243399620434
2542,7335.0,0.018096966159939568
2543,5298.0,0.002142367040910188
2544,3267.0,0.013742935699180543
2545,5920.0,0.007008640450313725
2546,4477.0,0.004274331251762279
2547,512.0,0.0352466111652357
2548,2101.0,0.022818250955157802
2549,3096.0,0.015033983859010558
2550,849.0,0.03257069370808761
2551,7341.0,0.018135211410423947
2552,7318.0,0.017938232510310563
2553,8675.0,0.02850461351565413
2554,4154.0,0.006762582253630389
2555,4654.0,0.002861998684621759
2556,8073.0,0.02376963392181432
2557,9704.0,0.03644074847708356
2558,9779.0,0.03698234665711892
2559,5217.0,0.001483973316584984
2560,8648.0,0.0281376833057843
2561,1496.0,0.02741762562196195
2562,6521.0,0.011603937185004794
2563,7516.0,0.019313541212256674
2564,1977.0,0.023656158546731774
2565,5361.0,0.002593124113592424
2566,8719.0,0.028615077007893272
2567,3541.0,0.011517078139075999
2568,5129.0,7.856623762635257E-4
2569,2650.0,0.018401009018128668
2570,1682.0,0.02588031393659264
2571,797.0,0.03271398723647133
2572,7551.0,0.01955214724615647
2573,6751.0,0.013347658653809802
2574,6224.0,0.009262954309387169
2575,3770.0,0.009700029271433196
2576,2607.0,0.01867395167164696
2577,5206.0,0.0014020979010684208
2578,4761.0,0.002033160208125117
2579,3321.0,0.013140302775062314
2580,4524.0,0.003853848292333229
2581,1189.0,0.02956284082992602
2582,5771.0,0.005773897771896405
2583,4095.0,0.007145422662582731
2584,5317.0,0.002272819667798746
2585,6702.0,0.012935476534142709
2586,1600.0,0.02634120657148623
2587,4070.0,0.007320994505081745
2588,6721.0,0.01307733502705573
2589,3782.0,0.00953147988270658
2590,3788.0,0.009478911758601261
2591,3826.0,0.00918049605653109
2592,9358.0,0.03332224712002672
2593,3776.0,0.009564328476868833
2594,7115.0,0.016066278107415087
2595,539.0,0.0343866657197895
2596,3265.0,0.013464416965454855
2597,979.0,0.030984395863137552
2598,2750.0,0.017391537621939696
2599,4528.0,0.0037517739603762576
2600,5755.0,0.005653378445282051
2601,9798.0,0.036616259480694975
2602,4539.0,0.0036766072437265937
2603,605.0,0.03377351608554237
2604,2891.0,0.016269281749493474
2605,1295.0,0.028467402578902987
2606,3688.0,0.010151181130585834
2607,6309.0,0.009896225860490519
2608,1727.0,0.02513026679718264
2609,8950.0,0.030077164838440872
2610,267.0,0.03626061876452843
2611,3869.0,0.00874071968045812
2612,9625.0,0.03520569059467187
2613,8261.0,0.02476143870536552
2614,2980.0,0.01552304653904941
2615,598.0,0.03366851371354661
2616,7747.0,0.02083105520379728
2617,4549.0,0.003547948633715171
2618,2269.0,0.020905817002718867
2619,6560.0,0.011772807533896893
2620,3744.0,0.009664837748132728
2621,862.0,0.031581633176619474
2622,2034.0,0.0226527585600942
2623,6255.0,0.009461255277636842
2624,3856.0,0.008783232751828204
2625,2095.0,0.022159917245610356
2626,2059.0,0.02242149041380216
2627,4648.0,0.0027407228789482186
2628,7147.0,0.016239581028459876
2629,6685.0,0.012717908104136035
2630,768.0,0.03218201787641077
2631,1179.0,0.02905009262713556
2632,3789.0,0.009238915406885866
2633,9813.0,0.03644776629323817
2634,1829.0,0.024091511858343653
2635,4559.0,0.003395465826979112
2636,3660.0,0.010201836396088139
2637,8931.0,0.029715204805402202
2638,8868.0,0.02920717044531432
2639,645.0,0.03300162561244477
2640,842.0,0.0314979788250971
2641,9835.0,0.03650881643839038
2642,531.0,0.033824074523442785
2643,7514.0,0.018944703252243716
2644,8475.0,0.026182761702403908
2645,1602.0,0.025704832810849485
2646,9411.0,0.033224512471318836
2647,1859.0,0.02374871473426493
2648,1720.0,0.024784243198751554
2649,8088.0,0.023225906108324056
2650,6772.0,0.01328994003035149
2651,123.0,0.03678133898831748
2652,1827.0,0.02393804785803524
2653,5664.0,0.004958324539592183
2654,6817.0,0.013630165429956273
2655,358.0,0.03495818991387398
2656,935.0,0.030604761011142758
2657,561.0,0.03340356591182175
2658,5865.0,0.006494680205915889
2659,2300.0,0.020306392614984483
2660,9828.0,0.036278013929065385
2661,7675.0,0.020069661115469924
2662,8512.0,0.0263323932963508
2663,6917.0,0.014342591158256797
2664,5547.0,0.004059580321938184
2665,3325.0,0.012593907613408806
2666,3679.0,0.009934054548301608
2667,1579.0,0.025655426886181897
2668,8344.0,0.025017323398409733
2669,5558.0,0.004142234987125102
2670,9794.0,0.0358275063755401
2671,7947.0,0.021981001772578567
2672,1170.0,0.02867024935725133
2673,7633.0,0.019622892718971597
2674,2791.0,0.016545727328577738
2675,4157.0,0.006339741594513571
2676,7973.0,0.02213986759711869
2677,7991.0,0.022252673432337652
2678,1814.0,0.023807266711482138
2679,8249.0,0.02415966020490705
2680,3894.0,0.00829852817672023
2681,1988.0,0.022484054486489803
2682,8266.0,0.024263270419548573
2683,2725.0,0.016984452686363317
2684,1911.0,0.023029429508684675
2685,579.0,0.0329239400368199
2686,4428.0,0.004285695200104275
2687,3937.0,0.007932998985124139
2688,7214.0,0.016427797410258828
2689,3331.0,0.012431122158841488
2690,4279.0,0.005383160214383097
2691,4680.0,0.0024023930510479437
2692,2805.0,0.016315987874311648
2693,6495.0,0.011073118705361653
2694,3624.0,0.010228768301471574
2695,2026.0,0.022070426740608412
2696,6838.0,0.01361377763155389
2697,1784.0,0.023845901072394576
2698,1584.0,0.02531562341575781
2699,6554.0,0.011512877543725661
2700,3713.0,0.009531968466132036
2701,9052.0,0.029993709422870076
2702,4233.0,0.005684047817028937
2703,8025.0,0.022360819797709354
2704,7434.0,0.017971571948203948
2705,7824.0,0.02083573109169578
2706,1163.0,0.028355923759425958
2707,8172.0,0.023393427075663383
2708,8611.0,0.02660918313223332
2709,315.0,0.03457809575901182
2710,2012.0,0.022054040635804597
2711,2212.0,0.02056843128040655
2712,4293.0,0.005220876462105381
2713,3764.0,0.00911470957626676
2714,4013.0,0.0072748262355736395
2715,6867.0,0.013744810495235325
2716,7817.0,0.020724388243921678
2717,7445.0,0.017968665197200532
2718,2513.0,0.018304403267710018
2719,4200.0,0.0058949347287402245
2720,6218.0,0.008936664037377898
2721,4462.0,0.003967329196499561
2722,7965.0,0.021754158820962686
2723,4618.0,0.002825570133527712
2724,3778.0,0.008985092808447713
2725,7538.0,0.01859317491408236
2726,8271.0,0.023948282159846068
2727,4963.0,3.048296667120011E-4
2728,3681.0,0.009691350736531388
2729,7717.0,0.019858250661990675
2730,1932.0,0.0224824073836842
2731,2594.0,0.017628594103995435
2732,8137.0,0.02291952396949484
2733,4803.0,0.001470950951429707
2734,7299.0,0.016767155593902926
2735,7235.0,0.01628472259775242
2736,3283.0,0.012574525304596568
2737,7062.0,0.015008486569823652
2738,1280.0,0.027174311353620403
2739,4929.0,5.512588663732677E-4
2740,4307.0,0.0050852101065316496
2741,3763.0,0.009046248852832242
2742,5258.0,0.0018516009085932231
2743,3638.0,0.009948043193918723
2744,1360.0,0.02652778337115876
2745,7899.0,0.02108991258602644
2746,3177.0,0.013287360698427862
2747,8457.0,0.02512917540954922
2748,261.0,0.034479423363579474
2749,8614.0,0.026258004544665932
2750,9304.0,0.03124501570859969
2751,6523.0,0.011021681542163597
2752,4833.0,0.0012516256909354429
2753,6524.0,0.011016308614873517
2754,7069.0,0.014958828172658995
2755,565.0,0.03218982219244693
2756,6578.0,0.011398593641288488
2757,3135.0,0.013550050236448266
2758,1494.0,0.02542580973652462
2759,2620.0,0.017260493616436817
2760,210.0,0.03469844201818635
2761,8829.0,0.027711955348856537
2762,3892.0,0.00803438564457923
2763,9737.0,0.034246762149443964
2764,5444.0,0.003181527049644446
2765,689.0,0.031175326280898707
2766,1086.0,0.028294360419906982
2767,2453.0,0.018406729682546048
2768,9947.0,0.035730142954175405
2769,582.0,0.031900486161222825
2770,5337.0,0.002430237944614459
2771,1330.0,0.026479832045137205
2772,7961.0,0.021366618240570845
2773,233.0,0.034369188315038116
2774,4629.0,0.0026633230918881846
2775,2129.0,0.020679178546630757
2776,9517.0,0.032569192837987135
2777,9397.0,0.03167102402528335
2778,6235.0,0.00888393191579764
2779,2694.0,0.016593445204399197
2780,9613.0,0.03317404257783781
2781,190.0,0.03457991345269161
2782,9479.0,0.032188192974673686
2783,1777.0,0.023157860823269365
2784,6732.0,0.01243363332204848
2785,9936.0,0.03541891498963396
2786,7002.0,0.01433806729538823
2787,2804.0,0.015767573208532136
2788,4371.0,0.004527991479766709
2789,1953.0,0.02184943834078767
2790,3906.0,0.007847653938517283
2791,1512.0,0.0249879849612254
2792,1370.0,0.0259931976095475
2793,9751.0,0.034029283431721465
2794,7936.0,0.021006456913556227
2795,4474.0,0.0037706407686690915
2796,2597.0,0.017186709057210346
2797,5357.0,0.0025501279522547092
2798,6127.0,0.008049821972643445
2799,755.0,0.030322238823282544
2800,8569.0,0.025493118583533547
2801,1520.0,0.02484050578399872
2802,7153.0,0.015369592160368161
2803,5677.0,0.004828527059110995
2804,6999.0,0.014250353876120541
2805,3416.0,0.011294910925226172
2806,5455.0,0.0032385933609951297
2807,1531.0,0.024709256702110088
2808,4340.0,0.004695170637786035
2809,6974.0,0.014058595352471517
2810,2691.0,0.016427625038160386
2811,3761.0,0.00880687086300099
2812,9418.0,0.03143062687050785
2813,1526.0,0.02469111069395309
2814,1662.0,0.02371319586375944
2815,5476.0,0.003398512631833317
2816,2080.0,0.02072500605374705
2817,1958.0,0.021580999545566203
2818,9975.0,0.0353562060476509
2819,7333.0,0.016571796363925414
2820,9651.0,0.03299658814867009
2821,8896.0,0.02761152015565671
2822,794.0,0.029799649091826
2823,5504.0,0.0035701976982440236
2824,4905.0,6.731000369191388E-4
2825,4836.0,0.0011609467019443361
2826,4285.0,0.005058275650747321
2827,5716.0,0.005065814263130481
2828,1704.0,0.02330148504141514
2829,8935.0,0.027824087538912502
2830,8163.0,0.022343023907342847
2831,1807.0,0.022552824819713935
2832,2229.0,0.01956293263873905
2833,429.0,0.032257821240283965
2834,363.0,0.03271129724194717
2835,816.0,0.029501710744550193
2836,947.0,0.02856508532720524
2837,2187.0,0.01980244206906157
2838,4490.0,0.00354266729523988
2839,1973.0,0.021294380463435764
2840,8223.0,0.022795372425318337
2841,8518.0,0.02485347582673389
2842,1441.0,0.025023176549938856
2843,6095.0,0.0077693291069078785
2844,1978.0,0.021223015745061878
2845,6417.0,0.010036410359710334
2846,8593.0,0.025339718188795515
2847,1025.0,0.02790433385316443
2848,7296.0,0.01620335049052557
2849,2878.0,0.014860824541186783
2850,7831.0,0.019950574250671867
2851,4361.0,0.004436586016821347
2852,5115.0,8.599141741157454E-4
2853,1262.0,0.026181634795016902
2854,6406.0,0.00992803344378166
2855,8134.0,0.02204094035574828
2856,5915.0,0.006464630547838515
2857,6775.0,0.012486114310712575
2858,2215.0,0.019463082175590393
2859,4223.0,0.005391114047600873
2860,8244.0,0.022763342240939417
2861,5089.0,6.668795618733788E-4
2862,9220.0,0.0295605227894461
2863,5764.0,0.005373878510423467
2864,9339.0,0.030348850115861987
2865,8491.0,0.024397243248210847
2866,5982.0,0.006865368813254201
2867,3552.0,0.010090424903492051
2868,7078.0,0.014505214750031022
2869,2942.0,0.014336405690134684
2870,2889.0,0.014697826200986204
2871,6087.0,0.007592407947113591
2872,1098.0,0.027159718659828812
2873,2585.0,0.016792659462852015
2874,214.0,0.033292571595330306
2875,4406.0,0.004092914588473118
2876,2100.0,0.020141269683605183
2877,7908.0,0.020289652868750934
2878,1157.0,0.02668653021895678
2879,4294.0,0.004856818874326371
2880,1204.0,0.026338672534969725
2881,7406.0,0.01679201211088166
2882,6329.0,0.009293568422207193
2883,4008.0,0.006835071902420835
2884,5215.0,0.0015505149919339443
2885,2142.0,0.019781535267906904
2886,6315.0,0.009190455485707781
2887,6563.0,0.010903706598202388
2888,6154.0,0.008058890581851724
2889,4914.0,5.420508364150927E-4
2890,6759.0,0.012242071827363475
2891,7176.0,0.015120091076494811
2892,6414.0,0.00983265443312182
2893,4390.0,0.01652450692467747
2894,3209.0,0.00417435643397628
2895,506.0,0.035204045829325036
2896,6375.0,0.009566115754720111
2897,4548.0,0.0030699557275501925
2898,820.0,0.028828445871882886
2899,8810.0,0.026390978316162373
2900,7726.0,0.018880356879872443
2901,9505.0,0.031141963613858584
2902,2918.0,0.014321076340024896
2903,9681.0,0.03232315776064585
2904,9487.0,0.03095357083631476
2905,7459.0,0.01695643941453106
2906,4315.0,0.0046988112493884585
2907,7286.0,0.01574805023895101
2908,6076.0,0.0074127452639170255
2909,8208.0,0.02206420245563718
2910,8015.0,0.020718088911125667
2911,2808.0,0.01505769408639631
2912,5986.0,0.0067699835370608604
2913,1689.0,0.02272546853651664
2914,6881.0,0.012913574483997988
2915,3568.0,0.00982073155262752
2916,1798.0,0.021952377033969288
2917,4379.0,0.004245645631140189
2918,3287.0,0.011727914924949887
2919,3295.0,0.01166643396400173
2920,4311.0,0.004698881989649663
2921,5163.0,0.0011397005850704012
2922,5440.0,0.0030354878067697646
2923,3401.0,0.010922228419858994
2924,6190.0,0.008168386182858353
2925,6564.0,0.010720228854975956
2926,2904.0,0.014310750756180135
2927,4106.0,0.006086879446111118
2928,8625.0,0.024797383821407577
2929,9544.0,0.031050578499085622
2930,6258.0,0.008592806423729778
2931,550.0,0.030354264261713868
2932,9715.0,0.032179309989467136
2933,6084.0,0.007393367474608469
2934,7292.0,0.015619682412010177
2935,4060.0,0.006406874546925796
2936,5573.0,0.003899425552590164
2937,1347.0,0.024868221877860516
2938,2677.0,0.015805484725319834
2939,6441.0,0.00981593407653971
2940,1667.0,0.022663454433180855
2941,6733.0,0.011800787956911791
2942,9338.0,0.029499925484052173
2943,6998.0,0.013574180501978344
2944,3086.0,0.01300078919790071
2945,1736.0,0.022158725806891565
2946,624.0,0.029697011335685274
2947,7099.0,0.014265693591109636
2948,7220.0,0.015074920286784413
2949,8267.0,0.022162413972549408
2950,7825.0,0.019146846791803566
2951,128.0,0.0330082831014885
2952,8392.0,0.022981982394934746
2953,1423.0,0.024218742850465304
2954,7549.0,0.017260601999018393
2955,1714.0,0.022232822304304685
2956,4083.0,0.00619627032033567
2957,2587.0,0.016310217576020525
2958,5549.0,0.00372725441814199
2959,6880.0,0.012721471400157322
2960,8037.0,0.020528349835244
2961,7373.0,0.01602650193924116
2962,9472.0,0.03017992902543776
2963,8837.0,0.025867389175849506
2964,525.0,0.0301877966370028
2965,2257.0,0.01850157946546666
2966,8454.0,0.023273517876429593
2967,8046.0,0.020504183438620146
2968,1755.0,0.021866305673942203
2969,1006.0,0.026898207092149167
2970,5660.0,0.004438661586860328
2971,5732.0,0.004919923914260919
2972,742.0,0.028645495542264723
2973,1430.0,0.024007296790879363
2974,1209.0,0.025483108969445518
2975,2520.0,0.01665691988390124
2976,4526.0,0.003161845651363385
2977,6162.0,0.007835920253501622
2978,5749.0,0.0050553751003100085
2979,2449.0,0.017110206294013827
2980,8016.0,0.02027871097881027
2981,5278.0,0.0018862268156474076
2982,4336.0,0.004434616442631141
2983,751.0,0.028475337418601608
2984,5511.0,0.0034578931524528638
2985,320.0,0.0313443770170038
2986,9264.0,0.028625000602170558
2987,115.0,0.03269675109273164
2988,5287.0,0.001964375165229083
2989,6966.0,0.013207539600805986
2990,4924.0,4.722401707096452E-4
2991,7510.0,0.016833125819504496
2992,8296.0,0.022076176373913067
2993,9413.0,0.029523426982105302
2994,4835.0,0.001088538623106552
2995,1505.0,0.023326860893609497
2996,6906.0,0.012749626418202249
2997,5670.0,0.004489641128284486
2998,7571.0,0.01717013679925931
2999,8216.0,0.0214570856951884
3000,8302.0,0.022011383805351132
3001,8961.0,0.02638174610862156
3002,5656.0,0.004354406826263342
3003,6468.0,0.009755118894156863
3004,126.0,0.0324397102366772
3005,5679.0,0.004509955368370557
3006,9041.0,0.026862358804796652
3007,6150.0,0.007625147152912462
3008,1439.0,0.023674664209334652
3009,1824.0,0.02110730788965397
3010,8348.0,0.02223040608455134
3011,2992.0,0.01334063354414366
3012,5627.0,0.004153221759380781
3013,7392.0,0.015859076267614125
3014,4869.0,8.830097557781765E-4
3015,8217.0,0.021309717362133402
3016,900.0,0.027183125141306774
3017,8650.0,0.02416719411101342
3018,2339.0,0.01763777555561852
3019,8740.0,0.02474322219887761
3020,5241.0,0.0015719385283597578
3021,9496.0,0.029711468991038
3022,9289.0,0.02831485020981868
3023,1132.0,0.025591551163837024
3024,4558.0,0.0029530122247279967
3025,9080.0,0.026906928899099895
3026,2431.0,0.01699410608057133
3027,7023.0,0.013311479290199456
3028,4960.0,3.0410457242633206E-4
3029,3511.0,0.009856611253424316
3030,5820.0,0.005367759218438336
3031,3170.0,0.01209577242996944
3032,3349.0,0.010910151304026488
3033,8040.0,0.019989552764016413
3034,8350.0,0.02201288622098599
3035,4991.0,1.0409853306085147E-4
3036,7729.0,0.017902366146264673
3037,4289.0,0.004724210685665811
3038,4860.0,9.69121605585835E-4
3039,3606.0,0.009206252518881092
3040,1694.0,0.021758354004731636
3041,1487.0,0.023108129224131423
3042,731.0,0.028062371248362278
3043,6426.0,0.009341250964561666
3044,5600.0,0.0039130605600642245
3045,9310.0,0.02825077316638279
3046,8555.0,0.023273903509227423
3047,1454.0,0.023280217309611665
3048,8142.0,0.020552478162750076
3049,5105.0,6.455766509292734E-4
3050,609.0,0.028789152770178735
3051,6205.0,0.007855725710677542
3052,2983.0,0.013234343233790446
3053,1778.0,0.02111123553284867
3054,831.0,0.027296972438013732
3055,1643.0,0.021974887392987138
3056,7816.0,0.018410784508615302
3057,3901.0,0.007198639495042684
3058,5542.0,0.0035307191280549116
3059,761.0,0.027707831782484416
3060,3588.0,0.009228436595028434
3061,7288.0,0.014943404598113389
3062,2753.0,0.014674982414643954
3063,6175.0,0.007668694293387016
3064,4840.0,0.0010472654322898664
3065,6765.0,0.011509335707472907
3066,7553.0,0.016638017347147517
3067,7787.0,0.01814926016400687
3068,6225.0,0.007960571894754468
3069,8745.0,0.024361285483337467
3070,268.0,0.03081885439502723
3071,7230.0,0.014491436878527468
3072,9013.0,0.0260759169891203
3073,3633.0,0.008916983774500361
3074,5038.0,2.1814141662683E-4
3075,5381.0,0.002446188655490934
3076,8841.0,0.024913465342958047
3077,2128.0,0.018677520253029215
3078,8883.0,0.025166257557122165
3079,5204.0,0.0012832579857088627
3080,2903.0,0.013635801764851583
3081,1724.0,0.021271254317704
3082,4000.0,0.00651027527219798
3083,4664.0,0.0022039320835938207
3084,3257.0,0.01131678620494933
3085,7523.0,0.01631764318826087
3086,495.0,0.029189647178458795
3087,2816.0,0.0141553071928605
3088,1240.0,0.024347815057940352
3089,8290.0,0.021285057530376697
3090,7082.0,0.013453556209569145
3091,8668.0,0.023696410505998206
3092,3775.0,0.007939662911095937
3093,6592.0,0.010261883224039453
3094,1383.0,0.0233801816605854
3095,339.0,0.030111022457303165
3096,1586.0,0.022049687088241676
3097,5686.0,0.0044276372460817694
3098,1185.0,0.024621397859945486
3099,2517.0,0.01601652894778481
3100,6481.0,0.009565728565305057
3101,7980.0,0.01922568480745808
3102,6614.0,0.010404809501696161
3103,1916.0,0.01987184693099779
3104,6987.0,0.012805057403061917
3105,2211.0,0.01795860511346171
3106,7937.0,0.018915535304315417
3107,3036.0,0.012638285985783393
3108,7527.0,0.01626231641594235
3109,764.0,0.027241318742584803
3110,368.0,0.02977763934979661
3111,7391.0,0.015391860290172482
3112,9856.0,0.031222493165977437
3113,4343.0,0.00421766206048527
3114,9036.0,0.025919911201939715
3115,3315.0,0.010818245528326097
3116,6169.0,0.00749932092449547
3117,4575.0,0.0027294050314576796
3118,269.0,0.030336793170711154
3119,1434.0,0.02285696746914936
3120,2770.0,0.014282357097051411
3121,6216.0,0.00781336856745307
3122,5594.0,0.0038223670225793344
3123,5534.0,0.0034354691222948396
3124,7548.0,0.016328412522165898
3125,6066.0,0.006830920858858884
3126,2592.0,0.015397903751881405
3127,7764.0,0.017690579801909117
3128,9912.0,0.031408305322773486
3129,6083.0,0.006915094978834994
3130,9030.0,0.025731117682731945
3131,5874.0,0.0055640010019285735
3132,4467.0,0.0034170732946979085
3133,1739.0,0.020815762425176056
3134,2898.0,0.013414864747691173
3135,8608.0,0.023002790793872817
3136,6857.0,0.011823381074959583
3137,7972.0,0.01891745227957304
3138,2734.0,0.014449428544484815
3139,5791.0,0.005018748931603425
3140,255.0,0.03021424626703709
3141,1841.0,0.02011144435294725
3142,436.0,0.029042523750322402
3143,8889.0,0.02475138269984382
3144,9520.0,0.028742112627331565
3145,777.0,0.02684836597519338
3146,4638.0,0.0023020971339347664
3147,9562.0,0.028981802174178027
3148,9990.0,0.03167246406582324
3149,2686.0,0.014702873909166782
3150,3769.0,0.007825041364549173
3151,6442.0,0.009133039546552695
3152,7474.0,0.015669286219517537
3153,8033.0,0.01919927446515115
3154,7993.0,0.01893007005312433
3155,4604.0,0.0025397767935390453
3156,9557.0,0.028807898812459536
3157,3546.0,0.009237551010265826
3158,7769.0,0.017471466820163067
3159,4273.0,0.004638642930555876
3160,7339.0,0.01473708932058794
3161,3951.0,0.00667209947901382
3162,9934.0,0.03110926819386639
3163,839.0,0.026311307252423997
3164,7970.0,0.01869403560634237
3165,505.0,0.02840071774352951
3166,9001.0,0.02518910407555061
3167,3075.0,0.012184199360936914
3168,3603.0,0.008850700266541507
3169,4561.0,0.0028102486387561586
3170,7411.0,0.015142032137121533
3171,4932.0,4.763823036621536E-4
3172,3481.0,0.009608037893355154
3173,4519.0,0.0030716231240943887
3174,5068.0,0.006162785603360608
3175,3966.0,3.8560735101990303E-4
3176,2957.0,0.012500551722492082
3177,1069.0,0.02474697009467041
3178,6290.0,0.008077658661065107
3179,8754.0,0.023552610492363277
3180,3667.0,0.008410494435097579
3181,3188.0,0.011413003250666142
3182,9095.0,0.02566868218851335
3183,1101.0,0.024500452995467256
3184,5484.0,0.0030016303378547393
3185,6343.0,0.008385945607330164
3186,7864.0,0.01791349490919514
3187,6498.0,0.009341282983756326
3188,3547.0,0.009145458205153832
3189,4582.0,0.0026605318094638014
3190,7029.0,0.012657086561868586
3191,7066.0,0.012879040151815895
3192,4555.0,0.002833433889663703
3193,8177.0,0.01981229155954972
3194,9870.0,0.030374861716546075
